,Id,annotation type,concat(substructures.Id),weighted,copy.Id,work,position,"position (f, concat)",no visual,remarkable,detail description,transcription,printed page.Id,persons.Id,ownership.Id,Descriptions,"content tags.id (f, concat)","description.id (f, concat)","material.id (f, concat)",material,public
5918,8920,cross-out/blackening,61,1,1819,7,in-line,2,No,No,,,6037,,,,,,1,pen,Yes
5919,8921,text/number,61,1,1819,7,margin,1,No,No,,,6038,,,,,,1,pen,Yes
5920,8922,underlining/highlighting,61,1,1819,7,in-line,2,No,No,,,6038,,,,,,1,pen,Yes
5921,8923,text/number,61,1,1819,7,margin,1,No,No,,,6039,,,,,,1,pen,Yes
5922,8924,underlining/highlighting,61,1,1819,7,in-line,2,No,No,,,6039,,,,,,1,pen,Yes
5923,8925,text/number,"62, 61",1,1819,7,margin,1,No,No,,,6040,,,,,,1,pen,Yes
5924,8926,underlining/highlighting,"62, 61",1,1819,7,in-line,2,No,No,,,6040,,,,,,1,pen,Yes
5925,8927,text/number,62,1,1819,7,margin,1,No,No,,,6041,,,,,,1,pen,Yes
5926,8928,underlining/highlighting,62,1,1819,7,in-line,2,No,No,,,6041,,,,,,1,pen,Yes
5927,8929,text/number,63,1,1819,7,margin,1,No,No,,,6042,,,,,,1,pen,Yes
5928,8930,underlining/highlighting,63,1,1819,7,in-line,2,No,No,,,6042,,,,,,1,pen,Yes
5929,8931,text/number,65,1,1819,7,margin,1,No,No,,,6043,,,,,,1,pen,Yes
5930,8932,underlining/highlighting,65,1,1819,7,in-line,2,No,No,,,6043,,,,,,1,pen,Yes
5931,8933,text/number,"72, 73",1,1819,7,margin,1,No,No,,,6044,,,,,,1,pen,Yes
5932,8934,underlining/highlighting,"72, 73",1,1819,7,in-line,2,No,No,,,6044,,,,,,1,pen,Yes
5933,8935,text/number,"75, 74",1,1819,7,margin,1,No,No,,,6045,,,,,,1,pen,Yes
5934,8936,underlining/highlighting,"75, 74",1,1819,7,in-line,2,No,No,,,6045,,,,,,1,pen,Yes
5935,8937,text/number,"79, 78",1,1819,7,margin,1,No,No,,,6046,,,,,,1,pen,Yes
5936,8938,underlining/highlighting,"79, 78",1,1819,7,in-line,2,No,No,,,6046,,,,,,1,pen,Yes
5937,8939,text/number,"81, 80",1,1819,7,margin,1,No,No,,,6047,,,,,,1,pen,Yes
5938,8940,underlining/highlighting,"81, 80",1,1819,7,in-line,2,No,No,,,6047,,,,,,1,pen,Yes
5939,8941,text/number,"82, 81",1,1819,7,margin,1,No,No,,,6048,,,,,,1,pen,Yes
5940,8942,underlining/highlighting,"82, 81",1,1819,7,in-line,2,No,No,,,6048,,,,,,1,pen,Yes
5941,8943,text/number,"85, 84",1,1819,7,margin,1,No,No,,,6049,,,,,,1,pen,Yes
5942,8944,underlining/highlighting,"85, 84",1,1819,7,in-line,2,No,No,,,6049,,,,,,1,pen,Yes
5943,8945,text/number,"86, 85",1,1819,7,margin,1,No,No,,,6050,,,,,,1,pen,Yes
5944,8946,underlining/highlighting,"86, 85",1,1819,7,in-line,2,No,No,,,6050,,,,,,1,pen,Yes
5945,8947,text/number,"87, 86",1,1819,7,margin,1,No,No,,,6051,,,,,,1,pen,Yes
5946,8948,underlining/highlighting,"87, 86",1,1819,7,in-line,2,No,No,,,6051,,,,,,1,pen,Yes
5947,8949,text/number,89,1,1819,7,margin,1,No,No,,,6052,,,,,,1,pen,Yes
5948,8950,underlining/highlighting,89,1,1819,7,in-line,2,No,No,,,6052,,,,,,1,pen,Yes
5949,8951,text/number,90,1,1819,7,margin,1,No,No,,,6053,,,,,,1,pen,Yes
5950,8952,underlining/highlighting,90,1,1819,7,in-line,2,No,No,,,6053,,,,,,1,pen,Yes
5951,8953,text/number,"95, 94",1,1819,7,margin,1,No,No,,,6054,,,,,,1,pen,Yes
5952,8954,underlining/highlighting,"95, 94",1,1819,7,in-line,2,No,No,,,6054,,,,,,1,pen,Yes
5953,8955,text/number,95,1,1819,7,margin,1,No,No,,,6055,,,,,,1,pen,Yes
5954,8956,underlining/highlighting,95,1,1819,7,in-line,2,No,No,,,6055,,,,,,1,pen,Yes
5955,8957,text/number,96,1,1819,7,margin,1,No,No,,,6056,,,,,,1,pen,Yes
5956,8958,underlining/highlighting,96,1,1819,7,in-line,2,No,No,,,6056,,,,,,1,pen,Yes
5957,8959,text/number,98,1,1819,7,margin,1,No,No,,,6057,,,,,,1,pen,Yes
5958,8960,underlining/highlighting,98,1,1819,7,in-line,2,No,No,,,6057,,,,,,1,pen,Yes
5959,8961,text/number,"99, 98",1,1819,7,margin,1,No,No,,,6058,,,,,,1,pen,Yes
5960,8962,underlining/highlighting,"99, 98",1,1819,7,in-line,2,No,No,,,6058,,,,,,1,pen,Yes
5961,8963,text/number,"100, 99",1,1819,7,margin,1,No,No,,,6059,,,,,,1,pen,Yes
5962,8964,underlining/highlighting,"100, 99",1,1819,7,in-line,2,No,No,,,6059,,,,,,1,pen,Yes
5963,8965,text/number,100,1,1819,7,margin,1,No,No,,,6060,,,,,,1,pen,Yes
5964,8966,underlining/highlighting,100,1,1819,7,in-line,2,No,No,,,6060,,,,,,1,pen,Yes
5965,8967,text/number,"101, 100",1,1819,7,margin,1,No,No,,,6061,,,,,,1,pen,Yes
5966,8968,underlining/highlighting,"101, 100",1,1819,7,in-line,2,No,No,,,6061,,,,,,1,pen,Yes
5967,8969,text/number,101,1,1819,7,margin,1,No,No,,,6062,,,,,,1,pen,Yes
5968,8970,underlining/highlighting,101,1,1819,7,in-line,2,No,No,,,6062,,,,,,1,pen,Yes
5969,8972,underlining/highlighting,101,1,1819,7,in-line,2,No,No,,,6063,,,,,,1,pen,Yes
5970,8973,underlining/highlighting,107,1,1819,7,in-line,2,No,No,,,6064,,,,,,1,pen,Yes
5971,8974,text/number,107,1,1819,7,margin,1,No,No,,,6064,,,,,,1,pen,Yes
5972,8975,underlining/highlighting,109,1,1819,7,in-line,2,No,No,,,6065,,,,,,1,pen,Yes
5973,8976,text/number,109,1,1819,7,margin,1,No,No,,,6065,,,,,,1,pen,Yes
5974,8978,text/number,110,1,1819,7,margin,1,No,No,,,6066,,,,,,1,pen,Yes
5975,8979,text/number,111,2,1819,7,margin,1,No,Yes,,,6067,,,,,,1,pen,Yes
5976,8980,text/number,112,1,1819,7,margin,1,No,No,,,6068,,,,,,1,pen,Yes
5977,8981,underlining/highlighting,112,1,1819,7,in-line,2,No,No,,,6068,,,,,,1,pen,Yes
5978,8982,text/number,"113, 112",1,1819,7,margin,1,No,No,,,6069,,,,,,1,pen,Yes
5979,8983,underlining/highlighting,"113, 112",1,1819,7,in-line,2,No,No,,,6069,,,,,,1,pen,Yes
5980,8984,text/number,116,1,1819,7,margin,1,No,No,,,6070,,,,,,1,pen,Yes
5981,8985,underlining/highlighting,116,1,1819,7,in-line,2,No,No,,,6070,,,,,,1,pen,Yes
5982,8986,text/number,117,1,1819,7,margin,1,No,No,,,6071,,,,,,1,pen,Yes
5983,8987,underlining/highlighting,117,1,1819,7,in-line,2,No,No,,,6071,,,,,,1,pen,Yes
5984,8988,text/number,"121, 120",1,1819,7,margin,1,No,No,,,6072,,,,,,1,pen,Yes
5985,8989,underlining/highlighting,"121, 120",1,1819,7,in-line,2,No,No,,,6072,,,,,,1,pen,Yes
5986,8990,text/number,"123, 122",1,1819,7,margin,1,No,No,,,6073,,,,,,1,pen,Yes
5987,8991,underlining/highlighting,"123, 122",1,1819,7,in-line,2,No,No,,,6073,,,,,,1,pen,Yes
5988,8992,text/number,"124, 123",1,1819,7,margin,1,No,No,,,6074,,,,,,1,pen,Yes
5989,8993,underlining/highlighting,"124, 123",1,1819,7,in-line,2,No,No,,,6074,,,,,,1,pen,Yes
5990,8994,text/number,"125, 124",1,1819,7,margin,1,No,No,,,6075,,,,,,1,pen,Yes
5991,8995,underlining/highlighting,"125, 124",1,1819,7,in-line,2,No,No,,,6075,,,,,,1,pen,Yes
5992,8996,text/number,127,1,1819,7,margin,1,No,No,,,6076,,,,,,1,pen,Yes
5993,8997,underlining/highlighting,127,1,1819,7,in-line,2,No,No,,,6076,,,,,,1,pen,Yes
5994,8998,text/number,"128, 127",1,1819,7,margin,1,No,No,,,6077,,,,,,1,pen,Yes
5995,8999,underlining/highlighting,"128, 127",1,1819,7,in-line,2,No,No,,,6077,,,,,,1,pen,Yes
5996,9000,text/number,"139, 138",1,1819,7,margin,1,No,No,,,6078,,,,,,1,pen,Yes
5997,9001,cross-out/blackening,"139, 138",1,1819,7,margin,1,No,No,,,6078,,,,,,1,pen,Yes
5998,9002,text/number,"144, 143",1,1819,7,margin,1,No,No,,,6079,,,,,,1,pen,Yes
5999,9003,underlining/highlighting,"144, 143",1,1819,7,in-line,2,No,No,,,6079,,,,,,1,pen,Yes
6000,9004,text/number,152,1,1819,7,margin,1,No,No,,,6080,,,,,,1,pen,Yes
6001,9005,underlining/highlighting,152,1,1819,7,in-line,2,No,No,,,6080,,,,,,1,pen,Yes
6002,9006,text/number,"153, 152",1,1819,7,margin,1,No,No,,,6081,,,,,,1,pen,Yes
6003,9007,underlining/highlighting,"153, 152",1,1819,7,in-line,2,No,No,,,6081,,,,,,1,pen,Yes
6004,9008,text/number,153,1,1819,7,margin,1,No,No,,,6082,,,,,,1,pen,Yes
6005,9009,underlining/highlighting,153,1,1819,7,in-line,2,No,No,,,6082,,,,,,1,pen,Yes
6006,9010,text/number,153,1,1819,7,margin,1,No,No,,,6083,,,,,,1,pen,Yes
6007,9011,underlining/highlighting,153,1,1819,7,in-line,2,No,No,,,6083,,,,,,1,pen,Yes
6008,9012,text/number,153,1,1819,7,margin,1,No,No,,,6084,,,,,,1,pen,Yes
6009,9013,underlining/highlighting,153,1,1819,7,in-line,2,No,No,,,6084,,,,,,1,pen,Yes
6010,9014,text/number,153,1,1819,7,margin,1,No,No,,,6085,,,,,,1,pen,Yes
6011,9015,underlining/highlighting,153,1,1819,7,in-line,2,No,No,,,6085,,,,,,1,pen,Yes
6012,9016,text/number,153,1,1819,7,margin,1,No,No,,,6086,,,,,,1,pen,Yes
6013,9017,underlining/highlighting,153,1,1819,7,in-line,2,No,No,,,6086,,,,,,1,pen,Yes
6014,9018,text/number,154,1,1819,7,margin,1,No,No,,,6087,,,,,,1,pen,Yes
6015,9019,underlining/highlighting,154,1,1819,7,in-line,2,No,No,,,6087,,,,,,1,pen,Yes
6016,9020,text/number,155,1,1819,7,margin,1,No,No,,,6088,,,,,,1,pen,Yes
6017,9021,underlining/highlighting,155,1,1819,7,in-line,2,No,No,,,6088,,,,,,1,pen,Yes
6018,9022,text/number,155,1,1819,7,margin,1,No,No,,,6089,,,,,,1,pen,Yes
6019,9023,underlining/highlighting,155,1,1819,7,in-line,2,No,No,,,6089,,,,,,1,pen,Yes
6020,9036,text/number,,1,1374,7,blank page,3,No,No,,,6099,,,,,,2,pencil,Yes
6021,9037,stamp,171,1,1374,7,blank page,3,No,No,,,6100,,,,,,1,pen,Yes
6022,9038,text/number,171,1,1374,7,margin,1,No,No,,,6100,,,,,,2,pencil,Yes
6023,9039,stamp,,1,1374,7,blank page,3,No,No,,,6101,,,,,,1,pen,Yes
6024,9040,text/number,,1,1374,7,margin,1,No,No,,,6101,,,,,,2,pencil,Yes
6025,9041,mark-up/symbol,47,1,1374,7,margin,1,No,No,,,6102,,,,,,1,pen,Yes
6026,9042,stamp,"159, 158",1,1374,7,margin,1,No,No,,,6103,,,,,,1,pen,Yes
6027,9045,text/number,171,1,1827,7,margin,1,No,No,,,6105,,,,,,2,pencil,Yes
6028,9046,cross-out/blackening,154,3,1827,7,in-line,2,No,Yes,,,6106,,,censorship,,3,1,pen,Yes
6029,9047,stamp,,1,1819,7,blank page,3,No,No,,,6009,,,,,,1,pen,Yes
6030,9048,text/number,,1,1337,7,blank page,3,No,Yes,full handwritten transcription of missing frontispiece,,6119,,,,,,1,pen,Yes
6031,9050,underlining/highlighting,46,1,1316,7,in-line,2,No,No,,,3977,,,,,,2,pencil,Yes
6032,9052,underlining/highlighting,46,1,1316,7,in-line,2,No,No,,,6145,,,,,,2,pencil,Yes
6033,9054,underlining/highlighting,46,1,1316,7,in-line,2,No,No,,,6147,,,,,,2,pencil,Yes
6034,9055,underlining/highlighting,46,1,1316,7,in-line,2,No,No,,,6148,,,,,,2,pencil,Yes
6035,9056,cross-out/blackening,46,1,1316,7,in-line,2,No,No,,,6148,,,,,,2,pencil,Yes
6036,9059,text/number,,3,1826,7,blank page,3,No,Yes,,,6151,,,,,,1,pen,Yes
6037,9061,text/number,,3,1826,7,blank page,3,No,Yes,,,6152,,,,,,1,pen,Yes
6038,9062,text/number,,3,1826,7,blank page,3,No,Yes,,,6153,,,,,,1,pen,Yes
6039,9063,text/number,,3,1826,7,blank page,3,No,Yes,,,6154,,,,,,1,pen,Yes
6040,9064,text/number,,3,1826,7,blank page,3,No,Yes,,,6155,,,,,,1,pen,Yes
6041,9065,text/number,171,1,1826,7,margin,1,No,No,,,6156,,3496.0,,,,1,pen,Yes
6042,9066,pasted label,171,1,1826,7,blank page,3,No,No,,,6156,,,,,,5,printed,Yes
6043,9101,underlining/highlighting,40,1,1501,7,in-line,2,No,No,,,6184,,,,,,1,pen,Yes
6044,9102,text/number,40,1,1501,7,margin,1,No,No,,,6184,,,,,,1,pen,Yes
6045,9103,underlining/highlighting,40,1,1501,7,in-line,2,No,No,,,6185,,,,,,1,pen,Yes
6046,9106,underlining/highlighting,"41, 40",1,1501,7,in-line,2,No,No,,,6187,,,,,,1,pen,Yes
6047,9107,underlining/highlighting,40,1,1501,7,in-line,2,No,No,,,6188,,,,,,1,pen,Yes
6048,9108,text/number,40,1,1501,7,margin,1,No,No,,,6188,,,,,,1,pen,Yes
6049,9109,underlining/highlighting,41,1,1501,7,in-line,2,No,No,,,6189,,,,,,1,pen,Yes
6050,9110,text/number,41,1,1501,7,margin,1,No,No,,,6189,,,,,,1,pen,Yes
6051,9111,underlining/highlighting,60,1,1501,7,in-line,2,No,No,,,6190,,,,,,1,pen,Yes
6052,9112,text/number,60,1,1501,7,margin,1,No,No,,,6190,,,,,,1,pen,Yes
6053,9113,underlining/highlighting,60,1,1501,7,in-line,2,No,No,,,6191,,,,,,1,pen,Yes
6054,9114,text/number,60,1,1501,7,margin,1,No,No,,,6191,,,,,,1,pen,Yes
6055,9115,underlining/highlighting,62,1,1501,7,in-line,2,No,No,,,6192,,,,,,1,pen,Yes
6056,9116,text/number,62,1,1501,7,margin,1,No,No,,,6192,,,,,,1,pen,Yes
6057,9117,underlining/highlighting,151,1,1501,7,in-line,2,Yes,No,,,6193,,,,,,1,pen,Yes
6058,9118,text/number,151,1,1501,7,margin,1,Yes,No,,,6193,,,,,,1,pen,Yes
6059,9119,underlining/highlighting,158,1,1501,7,in-line,2,No,No,,,6194,,,,,,1,pen,Yes
6060,9122,text/number,41,1,1501,7,margin,1,No,No,,,6195,,,,,,1,pen,Yes
6061,9123,underlining/highlighting,41,1,1501,7,in-line,2,No,No,,,6195,,,,,,1,pen,Yes
6062,9135,text/number,,2,1469,7,blank page,3,No,No,,,6204,,,,,,"1,2","pen, pencil",Yes
6063,9136,pasted label,,1,1469,7,blank page,3,No,No,,,6204,,,,,,5,printed,Yes
6064,9138,pasted label,,1,1469,7,blank page,3,No,No,,,6205,,,,,,5,printed,Yes
6065,9158,mark-up/symbol,61,1,1619,7,margin,1,No,No,,,6219,,,,,,2,pencil,Yes
6066,9159,mark-up/symbol,43,1,1619,7,margin,1,No,No,,,6220,,,,,,2,pencil,Yes
6067,9160,pasted label,,2,1619,7,blank page,3,No,No,,,6221,,,,,,5,printed,Yes
6068,9220,mark-up/symbol,46,1,1565,7,margin,1,No,No,,,6262,,,,,,1,pen,Yes
6069,9221,mark-up/symbol,61,1,1565,7,margin,1,No,No,,,4914,,,,,,1,pen,Yes
6070,9222,mark-up/symbol,61,1,1565,7,margin,1,No,No,,,6263,,,,,,1,pen,Yes
6071,9223,mark-up/symbol,61,1,1565,7,margin,1,No,No,,,6264,,,,,,1,pen,Yes
6072,9224,mark-up/symbol,61,1,1565,7,margin,1,No,No,,,6265,,,,,,1,pen,Yes
6073,9225,mark-up/symbol,61,1,1565,7,margin,1,No,No,,,6266,,,,,,1,pen,Yes
6074,9226,mark-up/symbol,62,1,1565,7,margin,1,No,No,,,6267,,,,,,1,pen,Yes
6075,9227,dog-ear,"93, 92",1,1565,7,margin,1,No,No,,,6268,,,,,,1,pen,Yes
6076,9228,dog-ear,"99, 98",1,1565,7,margin,1,No,No,,,6269,,,,,,1,pen,Yes
6077,9229,text/number,,2,1504,7,blank page,3,No,No,,,6271,,,,,,1,pen,Yes
6078,9231,text/number,,1,1504,7,blank page,3,No,No,,,6272,,,,,,1,pen,Yes
6079,9232,text/number,171,1,1504,7,margin,1,No,No,,,6273,,,,,,1,pen,Yes
6080,9233,underlining/highlighting,"44, 45",1,1504,7,in-line,2,No,No,,,6274,,,,,,1,pen,Yes
6081,9234,mark-up/symbol,"44, 45",1,1504,7,margin,1,No,No,,,6274,,,,,,1,pen,Yes
6082,9235,underlining/highlighting,46,1,1504,7,in-line,2,No,No,,,6275,,,,,,1,pen,Yes
6083,9236,mark-up/symbol,46,1,1504,7,margin,1,No,No,,,6275,,,,,,1,pen,Yes
6084,9237,underlining/highlighting,46,1,1504,7,in-line,2,No,No,,,6276,,,,,,1,pen,Yes
6085,9238,mark-up/symbol,46,1,1504,7,margin,1,No,No,,,6276,,,,,,1,pen,Yes
6086,9239,underlining/highlighting,"48, 49",1,1504,7,in-line,2,No,No,,,6277,,,,,,1,pen,Yes
6087,9240,mark-up/symbol,"48, 49",1,1504,7,margin,1,No,No,,,6277,,,,,,1,pen,Yes
6088,9241,underlining/highlighting,71,1,1504,7,in-line,2,No,No,,,6278,,,,,,1,pen,Yes
6089,9242,text/number,"73, 74",1,1504,7,margin,1,No,No,,,6279,,,,,,1,pen,Yes
6090,9243,underlining/highlighting,100,1,1504,7,in-line,2,No,No,,,6280,,,,,,1,pen,Yes
6091,9244,mark-up/symbol,100,1,1504,7,margin,1,No,No,,,6280,,,,,,1,pen,Yes
6092,9245,mark-up/symbol,109,1,1504,7,margin,1,No,No,,,6281,,,,,,1,pen,Yes
6093,9246,text/number,151,1,1504,7,margin,1,No,No,,,6282,,,,,,1,pen,Yes
6094,9247,text/number,"157, 158",1,1504,7,margin,1,No,No,,,6283,,,,,,1,pen,Yes
6095,9254,stamp,171,2,1116,7,blank page,3,No,No,,,6288,,,,,,"1,3","pen, color",Yes
6096,9255,text/number,171,1,1060,7,in-line,2,No,No,,1628,6289,,,date,,27,2,pencil,Yes
6097,9261,text/number,,1,1381,7,blank page,3,No,No,,,6294,,,,,,2,pencil,Yes
6098,9262,text/number,,1,1381,7,blank page,3,No,No,,,6295,,,,,,1,pen,Yes
6099,9263,text/number,171,1,1381,7,margin,1,No,No,,,6296,,,,,,2,pencil,Yes
6100,9264,mark-up/symbol,35,1,1381,7,margin,1,No,No,,,6297,,,,,,2,pencil,Yes
6101,9265,mark-up/symbol,35,1,1381,7,margin,1,No,No,,,6298,,,,,,3,color,Yes
6102,9266,mark-up/symbol,35,1,1381,7,margin,1,No,No,,,6299,,,,,,3,color,Yes
6103,9267,underlining/highlighting,36,1,1381,7,in-line,2,No,No,,,6300,,,,,,3,color,Yes
6104,9268,mark-up/symbol,36,1,1381,7,margin,1,No,No,,,6301,,,,,,3,color,Yes
6105,9269,mark-up/symbol,36,1,1381,7,margin,1,No,No,,,6302,,,,,,3,color,Yes
6106,9270,mark-up/symbol,36,1,1381,7,margin,1,No,No,,,6303,,,,,,3,color,Yes
6107,9271,mark-up/symbol,36,1,1381,7,margin,1,No,No,,,6304,,,,,,3,color,Yes
6108,9272,underlining/highlighting,36,1,1381,7,in-line,2,No,No,,,6304,,,,,,3,color,Yes
6109,9273,mark-up/symbol,36,1,1381,7,margin,1,No,No,,,6305,,,,,,3,color,Yes
6110,9275,underlining/highlighting,40,1,1381,7,in-line,2,No,No,,,6306,,,,,,3,color,Yes
6111,9276,mark-up/symbol,40,1,1381,7,margin,1,No,No,,,6306,,,,,,3,color,Yes
6112,9277,underlining/highlighting,40,1,1381,7,in-line,2,No,No,,,6307,,,,,,3,color,Yes
6113,9278,mark-up/symbol,40,1,1381,7,margin,1,No,No,,,6307,,,,,,3,color,Yes
6114,9279,underlining/highlighting,40,1,1381,7,in-line,2,No,No,,,6309,,,,,,2,pencil,Yes
6115,9280,mark-up/symbol,40,1,1381,7,margin,1,No,No,,,6309,,,,,,2,pencil,Yes
6116,9281,underlining/highlighting,40,1,1381,7,in-line,2,No,No,,,6310,,,,,,3,color,Yes
6117,9282,mark-up/symbol,40,1,1381,7,margin,1,No,No,,,6310,,,,,,3,color,Yes
6118,9283,underlining/highlighting,40,1,1381,7,in-line,2,No,No,,,6311,,,,,,2,pencil,Yes
6119,9284,underlining/highlighting,41,1,1381,7,in-line,2,No,No,,,6312,,,,,,3,color,Yes
6120,9285,mark-up/symbol,41,1,1381,7,margin,1,No,No,,,6312,,,,,,"2,3","pencil, color",Yes
6121,9286,underlining/highlighting,41,1,1381,7,in-line,2,No,No,,,6313,,,,,,3,color,Yes
6122,9287,underlining/highlighting,41,1,1381,7,in-line,2,No,No,,,6314,,,,,,3,color,Yes
6123,9288,mark-up/symbol,41,1,1381,7,margin,1,No,No,,,6314,,,,,,"2,3","pencil, color",Yes
6124,9289,underlining/highlighting,41,1,1381,7,in-line,2,No,No,,,6315,,,,,,3,color,Yes
6125,9290,underlining/highlighting,42,1,1381,7,in-line,2,No,No,,,6316,,,,,,"2,3","pencil, color",Yes
6126,9291,mark-up/symbol,42,1,1381,7,margin,1,No,No,,,6316,,,,,,3,color,Yes
6127,9292,underlining/highlighting,42,1,1381,7,in-line,2,No,No,,,6318,,,,,,"2,3","pencil, color",Yes
6128,9293,mark-up/symbol,42,1,1381,7,margin,1,No,No,,,6318,,,,,,3,color,Yes
6129,9295,mark-up/symbol,"43, 42",1,1381,7,margin,1,No,No,,,6319,,,,,,3,color,Yes
6130,9296,mark-up/symbol,"45, 44",1,1381,7,margin,1,No,No,,,6320,,,,,,3,color,Yes
6131,9297,mark-up/symbol,"46, 45",1,1381,7,margin,1,No,No,,,6321,,,,,,3,color,Yes
6132,9298,mark-up/symbol,46,1,1381,7,margin,1,No,No,,,6322,,,,,,3,color,Yes
6133,9299,mark-up/symbol,"54, 53",1,1381,7,margin,1,No,No,,,6323,,,,,,3,color,Yes
6134,9300,underlining/highlighting,"54, 53",1,1381,7,in-line,2,No,No,,,6323,,,,,,3,color,Yes
6135,9301,mark-up/symbol,55,1,1381,7,margin,1,No,No,,,6324,,,,,,3,color,Yes
6136,9302,underlining/highlighting,55,1,1381,7,in-line,2,No,No,,,6324,,,,,,3,color,Yes
6137,9303,mark-up/symbol,"59, 58",1,1381,7,margin,1,No,No,,,6325,,,,,,3,color,Yes
6138,9304,underlining/highlighting,"59, 58",1,1381,7,in-line,2,No,No,,,6325,,,,,,3,color,Yes
6139,9305,mark-up/symbol,59,1,1381,7,margin,1,No,No,,,6326,,,,,,3,color,Yes
6140,9307,mark-up/symbol,59,1,1381,7,margin,1,No,No,,,6327,,,,,,3,color,Yes
6141,9308,mark-up/symbol,59,1,1381,7,margin,1,No,No,,,6328,,,,,,3,color,Yes
6142,9309,underlining/highlighting,59,1,1381,7,in-line,2,No,No,,,6328,,,,,,2,pencil,Yes
6143,9311,underlining/highlighting,59,1,1381,7,in-line,2,No,No,,,6329,,,,,,3,color,Yes
6144,9312,underlining/highlighting,59,1,1381,7,in-line,2,No,No,,,6330,,,,,,3,color,Yes
6145,9313,mark-up/symbol,59,1,1381,7,in-line,2,No,No,,,6331,,,,,,3,color,Yes
6146,9314,underlining/highlighting,59,1,1381,7,in-line,2,No,No,,,6331,,,,,,3,color,Yes
6147,9315,mark-up/symbol,59,1,1381,7,in-line,2,No,No,,,6332,,,,,,3,color,Yes
6148,9317,mark-up/symbol,60,1,1381,7,in-line,2,No,No,,,6333,,,,,,3,color,Yes
6149,9318,underlining/highlighting,60,1,1381,7,in-line,2,No,No,,,6333,,,,,,"2,3","pencil, color",Yes
6150,9319,mark-up/symbol,60,1,1381,7,in-line,2,No,No,,,6334,,,,,,3,color,Yes
6151,9321,underlining/highlighting,61,1,1381,7,in-line,2,No,No,,,6335,,,,,,3,color,Yes
6152,9322,underlining/highlighting,61,1,1381,7,in-line,2,No,No,,,6336,,,,,,3,color,Yes
6153,9323,mark-up/symbol,61,1,1381,7,margin,1,No,No,,,6336,,,,,,3,color,Yes
6154,9324,underlining/highlighting,61,1,1381,7,in-line,2,No,No,,,6337,,,,,,3,color,Yes
6155,9325,mark-up/symbol,61,1,1381,7,margin,1,No,No,,,6337,,,,,,3,color,Yes
6156,9327,mark-up/symbol,61,1,1381,7,margin,1,No,No,,,6338,,,,,,3,color,Yes
6157,9328,mark-up/symbol,61,1,1381,7,margin,1,No,No,,,6339,,,,,,3,color,Yes
6158,9329,mark-up/symbol,64,1,1381,7,margin,1,No,No,,,6340,,,,,,3,color,Yes
6159,9330,underlining/highlighting,64,1,1381,7,in-line,2,No,No,,,6340,,,,,,2,pencil,Yes
6160,9331,text/number,"72, 73",1,1381,7,in-line,2,No,No,,,6341,,,,,,1,pen,Yes
6161,9332,cross-out/blackening,"72, 73",1,1381,7,in-line,2,No,No,,,6341,,,,,,1,pen,Yes
6162,9333,mark-up/symbol,73,1,1381,7,margin,1,No,No,,,6342,,,,,,1,pen,Yes
6163,9334,mark-up/symbol,"81, 80",1,1381,7,margin,1,No,No,,,6343,,,,,,1,pen,Yes
6164,9335,mark-up/symbol,82,1,1381,7,margin,1,No,No,,,6344,,,,,,3,color,Yes
6165,9336,mark-up/symbol,89,1,1381,7,margin,1,No,No,,,6345,,,,,,1,pen,Yes
6166,9337,mark-up/symbol,"92, 91",1,1381,7,margin,1,No,No,,,6346,,,,,,1,pen,Yes
6167,9338,mark-up/symbol,100,1,1381,7,margin,1,No,No,,,6347,,,,,,3,color,Yes
6168,9339,mark-up/symbol,109,1,1381,7,margin,1,No,No,,,6348,,,,,,3,color,Yes
6169,9340,mark-up/symbol,138,1,1381,7,margin,1,No,No,,,6349,,,,,,1,pen,Yes
6170,9342,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6351,,,,,,3,color,Yes
6171,9343,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6352,,,,,,3,color,Yes
6172,9345,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6354,,,,,,3,color,Yes
6173,9346,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6355,,,,,,2,pencil,Yes
6174,9347,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6356,,,,,,3,color,Yes
6175,9348,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6357,,,,,,3,color,Yes
6176,9349,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6358,,,,,,3,color,Yes
6177,9350,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6359,,,,,,2,pencil,Yes
6178,9351,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6360,,,,,,2,pencil,Yes
6179,9352,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6361,,,,,,2,pencil,Yes
6180,9353,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6362,,,,,,3,color,Yes
6181,9354,mark-up/symbol,166,1,1381,7,margin,1,No,No,,,6363,,,,,,3,color,Yes
6182,9408,stamp,171,1,1065,7,blank page,3,No,No,,,2302,,,,,,1,pen,Yes
6183,9409,text/number,,1,1065,7,blank page,3,No,No,,,6406,,,,,,2,pencil,Yes
6184,9410,text/number,82,1,1065,7,margin,1,No,No,,,6407,,,,,,1,pen,Yes
